mirror_type,mirror_id,x,y
1,8,-259.5246327498332,15.715119982494397
0,21,-216.5605724195839,25.010367316418105
2,4,-185.8583038643039,39.45492218575614
0,22,-209.54765852404046,79.15667253676177
3,0,100.95837712665322,24.968101408646643
0,0,-12.055000683326414,88.17979903881047
0,1,6.679574996461916,101.7810555941853
1,0,13.469176823461499,77.84331233765896
0,2,32.78971643015168,78.4208804874712
0,3,37.82331714012519,58.90158470293912
3,1,244.83529318250638,45.350625268414376
0,4,206.91562316469881,5.909728450982635
0,5,212.9991329544595,0.6077504821029609
2,0,170.90884479254734,5.582720813094747
1,9,-199.43816908296932,158.90065044811158
0,23,-196.42106625136597,186.70769864329776
0,24,-164.59554860154466,196.0721943074962
2,1,-141.79864189978707,196.10493404138498
1,2,-114.85712704958097,164.9510241432784
1,3,-90.83251810703476,223.22735866003342
2,2,-78.46051540103946,181.7909445572118
0,8,-59.456554252818975,182.5620939745751
0,9,-39.76946876677472,174.5261852960997
2,3,-11.873468643822603,158.55604921403713
4,0,123.71768831625532,96.65885162612838
0,18,96.73007057023794,248.22829238989718
