mirror_type,mirror_id,normal_x,normal_y
1,4,23.097396102169338,259.20153432328243
0,10,28.601072799922637,268.14539058615605
0,11,42.980190700661325,261.86529836672355
0,12,41.38240667366286,252.3070645199403
1,5,47.82123109294992,245.08246113830697
0,13,51.99911344004228,237.91904577396951
0,14,65.19602429717008,233.10451890924685
3,0,-31.215419576647353,261.58843085106554
0,2,-0.5,219.5
0,3,-34.49897099223214,225.9009321701851
3,1,-68.70512053294043,323.8260873410634
1,1,-51.260378157496916,344.8894456355316
0,4,-43.14415433145979,314.0788602557619
0,5,-41.89241442749833,317.9146343170148
0,6,-40.063944532710835,321.9074597293047
2,0,-35.95916369925692,297.5705391630743
0,7,-24.25875442638467,292.0243905470943
3,2,-18.377634440408645,306.57085278761383
4,0,-68.65764701044256,258.05755518933745
3,3,-59.68952659045149,339.0512019929901
