mirror_type,mirror_id,x,y
1,4,30.386052998605777,85.77696534131947
0,10,37.77803385282765,105.43633224944145
0,11,68.40449603807971,98.59424385721682
0,12,68.9152335654769,79.21925638767235
1,5,84.31332235080139,67.49269348729428
0,13,95.24925629137363,55.02344205827387
0,14,122.99545922970043,50.60747977201691
0,15,244.19560453008603,37.114777760156805
1,6,232.0787056607876,29.924477920483692
3,3,232.9964327748897,1.28930763446824
3,0,-77.15470221828029,69.73630278132397
3,1,-174.50753075321666,177.6179093177688
1,1,-148.29722057611062,225.62786700538652
0,4,-120.60513502038907,168.23614774094693
0,5,-119.61145157795755,176.24443438422082
0,6,-117.54543408354535,184.78114331855102
2,0,-100.1992984595163,138.56803595425885
0,7,-75.11190876883907,132.1446221421878
3,2,-69.11696596692889,162.94736885119192
4,0,-149.3158730583391,48.51566811686675
