mirror_type,mirror_id,x,y
1,4,37.74638001810869,82.80223907315867
0,10,46.82365887830631,101.74254257314394
0,11,76.73725083279227,92.25721833344598
0,12,75.55740342606713,72.91144483214237
1,5,89.87486053529376,59.887473178967035
0,13,99.68241307576983,46.51254157097408
0,14,126.93815686210424,39.69514242891467
0,15,246.50113255278106,15.690495536988614
1,6,233.803666218767,9.583614279768293
3,0,-70.7831860173164,76.19541047358419
0,3,-69.85359478209179,4.524963648397398
3,1,-158.36305610156037,192.1513530063581
1,1,-128.06814054623925,237.69423925923974
0,4,-105.48344965658373,178.10738852879453
0,5,-103.79557930912122,185.99859600514174
0,6,-100.99340042723087,194.3227548954188
2,0,-87.74100978320494,146.77368702265244
0,7,-63.30892258615737,138.18820615732707
3,2,-54.652156083439934,168.35124542286974
4,0,-144.51926199203314,61.34478717281598
2,1,-2.6566660820635377,280.8551655573391
0,19,-164.78993884817868,248.53677444608988
2,4,101.32206248264959,281.0626235122049
