mirror_type,mirror_id,x,y
1,8,-211.7616258907316,150.8542800192087
0,20,-159.29195305195387,90.08370381425331
0,21,-170.40030569645538,135.969613585369
2,4,-136.7088574119311,131.9495672790339
0,22,-135.75984719551968,178.17200646972898
0,0,36.504953848218996,81.16888778675855
0,1,59.60034295223326,82.77559495392454
1,0,52.67318056137863,58.87729655434601
0,2,69.3639918805401,49.128775991229105
0,3,63.289076518955206,29.908072378169624
1,9,-84.92864382009435,240.44152191100346
0,23,-67.6345049877546,262.4244152800219
0,24,-35.68250868334385,253.5010031026763
2,1,-16.33228594096915,241.44824794548092
1,2,-9.993642575873999,200.7514062418136
1,3,41.26213360808194,237.4414376853981
2,2,29.796232874713727,195.7452030228987
0,8,46.321152877755814,186.3286097089644
0,9,58.75836542872153,169.08120679763562
2,3,73.95263246105971,140.7551354376792
4,0,156.13993757281892,16.41096873302152
3,4,-100.32227060859806,54.14279287158377
0,5,161.7265441202549,252.46683760001895
2,0,-16.93896297015744,296.10138727585445
