mirror_type,mirror_id,x,y
1,8,-112.07528501126693,234.60419964195717
0,20,-95.64643509139083,156.01525391546932
0,21,-83.11608873733346,201.53341110845048
2,4,-55.59784122876774,181.68346113694756
0,22,-32.35873500031744,221.65042808255353
3,3,-232.22218156914724,19.022575726383852
0,16,-259.0357477844702,50.955680446249914
1,7,-195.26599538100558,47.66750515671136
0,17,-147.56733860458644,32.013756061407854
0,19,-161.043939333395,70.9989408652114
0,18,-134.77249838604263,56.146003230721035
0,0,71.27940970758239,53.29395605262015
0,1,92.25803925356657,43.50234698366712
1,0,74.61328154033694,25.958779204392783
0,2,84.48521749605253,9.340665107191166
1,9,42.28809734344761,251.46911703640887
0,23,68.07141017036642,262.3114239171023
0,24,91.69109975164875,239.01619657741438
2,1,102.77189424898442,219.0934452521927
1,2,88.58557628104501,180.42615019712403
1,3,151.20256844724932,187.66668136607225
2,2,120.95953001331294,156.7571117970679
0,8,130.84729567833287,140.50973351930793
0,9,133.3634200216121,119.39513474232974
2,3,132.91987350454238,87.25426767520574
3,4,-61.49488808810268,95.99155556105822
1,5,-89.73222650227757,14.439004891495536
