mirror_type,mirror_id,normal_x,normal_y
1,4,40.72179213200781,240.29742953079395
0,10,50.20873703822514,244.8008613767014
0,11,58.84769664839478,231.70250397045461
0,12,52.301894952257825,224.55651011224464
3,0,-3.5287708184880326,271.8801289176365
0,0,-44.466739326456114,221.72020163730915
0,1,-49.53743831659753,232.1260960341445
1,0,-37.16089975010483,233.3909495467147
0,2,-35.76780829889709,242.95460497358533
0,3,-25.71939359272931,243.73842440479726
3,1,-1.0732224392973166,344.4953741855326
1,1,25.02909669205245,352.65950519574494
0,4,15.055287248321312,322.3991617439837
0,5,18.19419694775315,324.93436614106156
0,6,21.902329412418773,327.2871752182426
2,0,12.090051352873921,304.64089235283893
0,7,18.882191212690234,293.61700112750725
3,2,31.73708460904311,302.61360336239085
2,3,-79.1045163727771,227.91994251425092
4,0,-36.85351767869243,289.31138603942577
