mirror_type,mirror_id,x,y
1,8,-135.98414133805613,221.60395597676404
0,20,-111.43050865040513,145.16281115324264
0,21,-103.72674786690497,191.74139296707824
2,4,-74.28436343101194,174.87662322234306
0,22,-55.35024909432218,217.05379500298187
0,16,-262.9430418265535,23.59993124988623
1,7,-199.17891888912413,26.99552315032453
0,17,-150.10529800800958,16.413394223214166
0,19,-167.5831339656928,53.7763257413209
0,18,-139.90305597473264,41.75086740333458
0,0,65.31819831548232,60.45273334448429
0,1,87.20540658267863,52.90762764242704
1,0,71.49111087860301,33.61578595456741
0,2,83.04603326522249,18.12060592009987
0,3,69.94391697748225,2.8015134922166554
1,9,15.770758358434346,254.511852731459
0,23,40.27949782341935,267.9898543883577
0,24,66.2048105890947,247.2911705962469
2,1,79.30739791486053,228.63581660792775
1,2,69.24062701191149,188.69747102438166
1,3,130.75775514697364,202.4435957715731
2,2,103.91132104927233,168.54209372674546
0,8,115.44323398290778,153.41727323729754
0,9,120.15265129643868,132.68134905266987
2,3,123.07117001621491,100.67018978247694
3,4,-71.1918624463087,89.03773762526686
3,2,-85.94877300999224,-22.922531974509834
3,0,-229.1554343139248,163.79284669698998
