mirror_type,mirror_id,normal_x,normal_y
1,8,-108.44868243896762,291.6860047516386
0,20,-81.16939631114694,262.23480913279906
0,21,-87.52088675762512,284.96994983189506
2,4,-70.6152757789483,283.5490584246775
0,22,-70.94762965849243,306.662759278951
0,0,16.824981342502905,261.1967232049399
0,1,28.337604715256028,262.40259613516486
1,0,25.293152733005872,250.33984879370425
0,2,33.80358382756748,245.75980823710879
0,3,31.10337292510667,236.0493050529218
1,9,-46.634097843026005,338.6655422537102
0,23,-38.375891945230116,349.95207161645413
0,24,-22.253914642512868,346.0506377734113
2,1,-12.374379543327896,340.3655878186023
1,2,-8.496838879497332,320.14017040656495
1,3,16.475205579807337,339.3684112364033
2,2,11.473336373642793,318.3329169325168
0,8,19.89508029142933,313.91584413823676
0,9,26.4108612005056,305.51442223769993
2,3,34.49764956521513,291.6251504324815
4,0,77.73604339621328,230.92508842536515
3,4,-51.075356606623195,245.30430689638175
3,0,78.72584040311601,302.6770953493792
