mirror_type,mirror_id,normal_x,normal_y
1,4,9.076245881056419,264.58555551640694
0,10,11.36823965564138,274.83395961566066
0,11,27.008560765223912,273.5773986433758
0,12,28.609682841268096,264.0197233944291
1,5,37.049811724369796,259.28500287881815
0,13,43.33225700999151,253.87204603238547
0,14,57.3776379918663,253.616315361359
0,15,118.32686549043191,255.36951940879646
1,6,112.8277246319734,250.96618404601355
3,3,115.27474528304236,236.85179812155664
0,16,131.92960619581953,224.31033745963992
0,17,75.49336272792833,221.00109141912353
3,0,-43.05462773379714,249.1598873575353
3,1,-98.76443534282284,295.80129491910657
1,1,-89.12766606689631,321.3965440311839
0,4,-71.42268025582017,294.90694724172704
0,5,-71.48794280684236,298.94126951883686
0,6,-71.05902735694553,303.31185168440845
2,0,-59.254554516232744,281.6372271365512
0,7,-46.38595083736786,280.20252125047
3,2,-45.56110751082574,295.87117688811065
4,0,-77.30740861145833,233.63138194685405
1,0,-132.82987455704168,193.75828942825478
3,4,-5.4326519978158725,272.74847193289384
