mirror_type,mirror_id,x,y
1,8,-249.33790041661692,73.69268224073016
0,20,-179.94188575158827,33.31542814016275
0,21,-205.384030481042,73.08488231749719
2,4,-172.21934123239475,80.25271649906925
0,22,-186.370588666167,124.26585886809934
3,0,103.98742119834893,1.6174772076211543
0,0,8.090106968811742,88.63154161602507
0,1,29.40413369018397,97.66983629519294
1,0,30.634897878055153,72.81828775796043
0,2,49.59017787056726,69.03487711849353
0,3,50.10388155366691,48.88354583350227
1,9,-158.58171287579285,199.6918634831665
0,23,-149.38671338460196,226.1075183715632
0,24,-116.27032851726194,228.07281886820266
2,1,-94.05034021971024,222.9765312864938
1,2,-74.80743952821537,186.5605719095876
1,3,-38.28925686358686,237.9389266362994
2,2,-35.555512826081845,194.78143008940646
0,8,-16.86515109642163,191.2578539001598
0,9,0.509669534213719,178.999274403462
2,3,24.098198031588524,157.163217234919
4,0,142.29032256475404,66.35106709328984
3,4,-112.48373955908848,18.53127990191593
3,1,-294.9838579983799,54.6307927856777
