mirror_type,mirror_id,normal_x,normal_y
1,8,23.61303922594537,347.8374920690873
0,20,7.1619369719314285,311.219277890203
0,21,25.60801929963217,325.9491828545632
2,4,30.90563031855862,309.8322993951095
0,22,52.05204312975309,319.16947517264737
1,5,-53.9556315358944,222.18856701126515
0,13,-53.9920761003302,230.48120786818734
0,14,-63.01367272172021,241.24916586880374
0,15,-104.3231236228371,286.09792642416437
1,6,-97.39212322772883,284.8365200577181
3,3,-88.3452509438398,295.9431803104793
0,16,-89.8066623107127,316.7407019026098
1,7,-64.97762607104158,296.6691470552001
0,17,-50.28363553120419,276.3187890296393
0,19,-44.27757669642397,296.0493011269156
0,18,-38.01572444724764,282.3201788729055
0,0,44.49582760325104,220.6093651629057
1,9,91.01081390582111,309.2932346384652
0,23,104.62685707260295,306.10151438336675
0,24,107.33492666962762,289.7367443807471
2,1,105.96205249236027,278.4212583877332
1,2,88.85953344081992,266.949263217646
1,3,116.31657756030692,251.47544733053218
2,2,94.99891695932783,247.86046978345368
0,8,94.22361751898475,238.3823257950693
0,9,89.03598631123121,229.10182078412058
3,4,3.336005586471484,276.902294037473
0,5,-122.68597903405265,267.3301293789118
4,0,-125.95970012374922,254.1638171428546
-1,-1,-12.726652449000909,317.6114091550926
