mirror_type,mirror_id,normal_x,normal_y
1,4,42.62037301105463,235.9296517350056
0,10,52.526084250723585,239.4167575379075
0,11,59.74856756523399,225.48713713175354
3,0,1.913510307165311,271.96478113399854
0,0,-44.04333584213565,226.35881812107007
0,1,-47.99854486242639,237.2377403127452
1,0,-35.55759307525188,237.20196426850143
0,2,-33.172458919783274,246.56761128169583
0,3,-23.097159040134958,246.2967915205394
3,1,11.945966933063458,343.92555779190246
1,1,38.758678897494256,349.31652953169186
0,4,25.676439826508783,320.2645023816289
0,5,29.063155269873537,322.45771325653925
0,6,32.99690971410934,324.41002801129264
2,0,20.871203193805044,302.91346619966447
0,7,26.473824591782275,291.2399930620683
3,2,40.198698543322955,298.843608716389
0,9,-89.3636440382473,224.9385346212644
2,3,-77.84331413506209,236.14522977445793
4,0,-29.406617583149092,292.7839325834928
1,7,-137.50344995098553,279.9399804102138
0,23,-120.20522720590672,202.64826086356675
