mirror_type,mirror_id,x,y
0,21,-217.91629119995716,6.0406977788559635
2,4,-188.58977995409478,23.106165775959315
0,22,-215.64922500756327,60.5921756800112
3,0,98.39808659824952,33.672192589782284
0,0,-19.694503646788895,86.79358574287974
0,1,-2.2166463009703485,101.97591126916392
1,0,6.633430834465961,78.72101114292396
0,2,25.830111573838025,80.98027745126018
0,3,32.5457766354366,61.973965688797655
3,1,239.95105354481169,66.51685427570149
1,1,269.2344981538292,20.317111109991586
0,4,205.61317997644014,23.92112497304506
0,5,212.13563800269839,19.169535445286762
0,6,218.60038671388827,13.223877212772928
2,0,169.7719188603026,20.457164184970104
0,7,151.9912666842448,1.629371571733438
1,9,-212.52835085047028,140.91380374107928
0,23,-211.94627294510082,168.8779955609399
0,24,-181.05803057339398,180.98063312101638
2,1,-158.35072644003532,183.00012960627404
1,2,-128.79649003103688,154.3128774784691
1,3,-109.94241919816358,214.4613355848911
2,2,-94.00607424974338,174.2608906328432
0,8,-75.14163901138434,176.68540994287787
0,9,-54.82909323978321,170.39592288110404
2,3,-25.647356747318295,156.91785459875427
4,0,114.82253115420974,107.07374252981228
3,4,-71.27614151880988,244.8435312860739
