mirror_type,mirror_id,x,y
1,8,-245.13941449655238,86.64102642678863
0,20,-177.95168686161077,42.68720116272814
0,21,-201.27759160231295,83.73369165857031
2,4,-167.78321795157288,89.1559968471835
0,22,-179.6116016994177,133.84943980073183
0,0,12.717636242140177,88.0866716842713
0,1,34.47548062549044,95.99708972485277
1,0,34.40392853700283,71.11518615050376
0,2,53.13522256339166,66.34491783956653
0,3,52.593583041078794,46.194318080269895
1,9,-147.91331752040946,207.71771831046703
0,23,-137.34843089808513,233.61594237087917
0,24,-104.17457500446358,233.8453718221496
2,1,-82.25175751250522,227.59316419019277
1,2,-64.94109260412382,190.22001601141406
1,3,-25.784021514851663,239.6167444785979
2,2,-25.312712829373144,196.37532067247577
0,8,-6.832375320146962,191.8783954682878
0,9,9.877069242528764,178.7272880764946
2,3,32.29045954891588,155.68662827012417
4,0,145.56786516698563,58.81323516629818
3,4,-111.35973224927476,24.392827498464268
