mirror_type,mirror_id,x,y
1,4,52.85228475499907,74.07857987418828
0,10,65.376768718863,90.93887019245562
0,11,92.93087854695014,75.92003564601379
0,12,88.08136065362262,57.154823990687426
1,5,99.65067480293052,41.63823977212041
0,13,106.72597771640187,26.63767408161022
0,14,132.18013564077518,14.744888673241052
3,0,-54.94392980086227,88.30155478833835
0,2,-84.71526901886524,6.951488693890727
0,3,-67.70678373177311,17.770521565190595
3,1,-118.78927409575198,218.8380870867873
1,1,-80.36096909393665,257.7636798431528
0,4,-69.56092971241641,194.96224521056445
0,5,-66.39835692634246,202.3864081342471
0,6,-62.059337567787395,210.02294784296168
2,0,-58.12322053783773,160.81881492633218
0,7,-35.77820657558934,147.7292115129383
3,2,-21.52511003600141,175.68628187180136
4,0,-130.15889889114155,87.79328584490725
0,15,-222.7326970044586,198.61842265772339
