mirror_type,mirror_id,x,y
1,8,188.48868510179517,179.08661476669968
0,20,118.82294998312994,139.1765301956713
0,21,165.9853799600697,141.32534676947122
2,4,155.61056182710192,109.01996628074004
0,22,200.80268493594932,99.26873486911109
1,4,-90.41388193608725,10.311641636872121
0,10,-111.23221443083766,13.091771186976574
0,11,-111.45494328023442,44.47241412830803
0,12,-92.69142642960222,49.32848534513948
1,5,-84.72923088379189,66.9698248007346
0,13,-75.03961543124046,80.43044271873391
0,14,-76.97837157730658,108.45888764553193
0,15,-91.09558711583395,229.58787861736408
1,6,-81.36386501919971,219.3990006110726
3,3,-53.669055974395825,226.73471818585077
0,16,-31.584716285364422,262.1038071016387
1,7,-15.00601960144755,200.43906649084397
0,17,-15.153924130214055,150.23767364897432
0,19,17.758691264806465,175.101767222839
0,18,11.75102986084863,145.5263319719474
1,9,252.22908314337266,37.48986018450335
0,23,270.5082115887314,16.31892959314848
3,4,72.29042893924345,88.14813601988526
0,0,-246.6373592173935,92.93119991350315
