mirror_type,mirror_id,x,y
1,8,-228.5676988989523,123.92258478597793
0,20,-169.0830568244939,69.99942781826842
0,21,-185.7006951882222,114.18954333305214
2,4,-151.77045744638366,114.30541652308278
0,22,-156.4616193229706,160.29897591324104
0,0,26.340852398395445,85.01270196227117
0,1,49.06828362673686,89.42205288364894
1,0,45.10522518835652,64.85768004413701
0,2,62.85967153116028,57.215921691384445
0,3,59.17245219658094,37.39814034204567
1,9,-113.59804899037985,228.2991092089044
0,23,-99.11185882741775,252.22577076852002
0,24,-66.3105374752305,247.26284116248857
2,1,-45.63568700165391,237.6581243548957
1,2,-34.38459354591253,198.03711704294827
1,3,12.017739813317982,240.70017434513707
2,2,5.7187969060977215,197.9173952990156
0,8,23.268136705580332,190.58487299429203
0,9,37.714573828434176,174.9817445362218
2,3,56.2476648162773,148.71852676353313
4,0,152.97610017128193,35.31731553198679
3,4,-106.17283023386413,41.513011455820255
