mirror_type,mirror_id,x,y
1,8,-241.9663539726034,95.14348924232698
0,20,-176.35352166585076,48.871621581980584
0,21,-198.23271503592085,90.70717000043273
2,4,-164.56950953057117,94.95723528445447
0,22,-174.8309090816483,140.03625683973573
0,0,15.784069509739972,87.58917255980728
0,1,37.80472921049186,94.73543396914052
1,0,36.86485479785835,69.8711849100387
0,2,55.41825826284133,64.45010978356063
0,3,54.17370290283787,44.33068817190927
1,9,-140.573968898633,212.7532826258767
0,23,-129.11168313458836,238.2670209620997
0,24,-95.95002888527155,237.3385597767787
2,1,-74.25876508102941,230.32506552401216
1,2,-58.26294942361904,192.3705505644271
1,3,-17.40581080181101,240.37062580592405
2,2,-18.44389315238254,197.13909507092575
0,8,-0.1317537917799198,191.99995479410498
0,9,16.10854479968819,178.2737074961881
2,3,37.70417404335433,154.4648673961443
4,0,147.53174146338762,53.697162502130034
3,4,-110.44059750638046,28.26436665544926
3,0,112.24707837194171,36.471286607642526
1,5,-221.9190124072801,136.3325653141561
