mirror_type,mirror_id,normal_x,normal_y
1,8,-128.2301261576411,241.37837097618626
0,20,-91.3303777872622,225.56885026158577
0,21,-106.37996784170902,243.75505087338172
2,4,-90.35799512231901,249.33313344112716
0,22,-100.0628045938319,270.31336936457956
3,0,51.50759692213044,227.13914976081458
0,0,-1.3858316217350994,264.4784157846949
0,1,8.641000458377844,270.26264130622576
1,0,10.766116538919427,258.00448308647816
0,2,20.403652529077192,257.2819120147114
0,3,21.886504592170194,247.31265122130975
3,1,124.11724549822385,229.75496642401342
1,9,-90.86799256080053,309.43857069503235
0,23,-87.91439113957074,323.10824327161515
0,24,-71.59937590195474,326.1015050338617
2,1,-60.26165335413633,324.9263224125668
1,2,-48.49292531089062,308.0266220798707
1,3,-33.50065765442523,335.74953968254476
2,2,-29.514186208836357,314.49821592194286
0,8,-20.023954946746358,313.88845098461616
0,9,-10.6543267533775,308.86357702361676
2,3,2.382597812941806,299.4642890087224
4,0,66.57177554827946,261.59866224230655
3,4,-56.95184886785075,222.34241553390657
0,19,24.30802020943561,366.4127790562452
1,6,34.368302124277164,262.69174186798904
0,16,39.368555359008,353.36272182955736
