mirror_type,mirror_id,x,y
1,8,-168.97644720946326,197.6030371438341
0,20,-132.76708088708446,125.9440440541845
0,21,-132.44466171086717,173.15429993013154
2,4,-100.72653065117156,161.1029671451727
0,22,-88.623489985742,205.72281599945856
0,19,-173.9323782474805,26.898472023060492
0,18,-144.71189180707862,19.351185225106384
0,0,55.05713190391872,69.92647729232822
0,1,77.85518689177935,65.89817807835136
1,0,65.35226917828074,44.3855935326941
0,2,79.18891149542056,30.88877297936017
0,3,68.6445380297556,13.708661447473174
1,9,-24.237831375475118,253.84547963320924
0,23,-2.139259142233579,270.9915562712653
0,24,26.704857528762002,254.60332005763107
2,1,42.56447058334918,238.22734067264236
1,2,38.86937206101811,197.20591247622914
1,3,97.47875459571293,220.4061986480162
2,2,76.26620798730052,182.72237279336602
0,8,90.02218713870684,169.5877525730076
0,9,97.91743691721518,149.84383720247953
2,3,105.80767240429708,118.68334533701413
3,4,-84.243943337273,76.80467440843908
1,4,-232.3359094631087,125.10416431202066
