mirror_type,mirror_id,normal_x,normal_y
1,4,42.03847300318242,237.40737738893205
0,10,51.816451713737884,241.23806327794205
0,11,59.520672027989725,227.56898945279238
0,12,52.492336242847806,220.89701492061542
3,0,0.09879994055535747,271.99990614002826
0,0,-44.23842538399982,224.81785424689048
0,1,-48.5708939069767,235.55211448894374
1,0,-36.13627224554955,235.95054319437196
0,2,-34.079447416418056,245.393724890051
0,3,-24.00083366386948,245.47469299990226
3,1,7.613750177263015,344.26697392404077
1,1,34.22198636156426,350.59041178229324
0,4,22.161617762875142,321.09951878289144
0,5,25.46972815500097,323.4095882774434
0,6,29.33295145997007,325.49799978505297
2,0,17.964850780512332,303.59135204334194
0,7,23.971457550183942,292.1205187371786
3,2,37.422608319891985,300.19849366749946
0,9,-89.48155849355406,221.81677999897158
2,3,-78.35935448462179,233.41870205174047
4,0,-31.928826481450315,291.7133184249442
0,13,-103.00587601782124,246.8286472233482
0,14,-72.7054237372456,297.2446573586737
1,8,88.22877904205154,314.65835961682893
1,7,-105.12373368059463,316.9695596283436
