mirror_type,mirror_id,x,y
1,8,-38.58649829775494,257.1207540225358
0,20,-45.85269501879025,177.16244060046645
0,21,-20.561643992191833,217.02815208248526
2,4,-0.04937673581185165,189.99999358404716
0,22,33.85950133326947,221.4261370513028
0,14,-1.0,-1.0
0,15,-240.317662338593,57.06506083510297
1,6,-226.38953561098197,59.19272054774924
3,3,-216.5135137813468,86.08657473761258
0,16,-232.81911841335318,124.46388271795571
1,7,-172.79717031816412,102.6749138301824
0,17,-131.75943129812194,73.7594215269852
0,19,-133.24900372927766,114.98131589590957
0,18,-112.4680785016589,93.09635502072406
0,0,83.74648328812198,30.12518110936939
0,1,100.94565706106489,14.627861105092633
1,0,78.94264852354262,3.0096916932493327
1,9,113.96276304322326,228.11726948995806
0,23,141.78945146992362,230.94750800097015
0,24,157.56620762166625,201.7644423968851
2,1,162.3379753315953,179.47250977583823
1,2,137.46630901698333,146.64246958247548
1,3,199.46416287058815,135.25918723079582
2,2,161.5055178343061,114.54242755011191
0,8,166.2109614812688,96.11407952777873
0,9,162.44383191837935,75.18644473356429
2,3,152.62258617893283,44.57966114781739
3,4,-30.7426392076933,109.77654637738245
0,6,-226.21381533097033,197.04646597542836
