mirror_type,mirror_id,normal_x,normal_y
1,8,-30.42460765741082,346.38964850371497
0,20,-30.559467884229075,306.24597916791697
0,21,-19.6993252604861,327.2051145434842
2,4,-8.304389702646372,314.63634138990466
0,22,7.2160481348912064,331.76729686860523
0,15,-122.18836442076619,237.95142334685576
1,6,-115.34352030185313,239.61816312441078
3,3,-111.59627692802506,253.4442966109849
0,16,-121.39045676065878,271.8493684381848
1,7,-90.54416664631638,263.6119695304407
0,17,-68.84330202529733,250.99757678035
0,19,-71.38161651506238,271.46518069235333
0,18,-60.07699273842484,261.4699281830491
0,0,40.40111005023064,238.654766326844
0,1,49.64331313009824,231.68509569781162
1,0,39.18996799875336,224.9392720371212
1,9,46.82368513378998,338.5908618338348
0,23,60.56074910206477,341.2132239823558
0,24,69.69084539697975,327.36473381820616
2,1,73.03908521599215,316.4691247540426
1,2,62.08123742707439,299.0327144891482
1,3,93.45826329222187,296.06446622702174
2,2,75.45395511492389,284.09134619833674
0,8,78.60079230131015,275.11728811912195
0,9,77.63637682974331,264.5291252187834
2,3,74.07821884086324,248.8559784683378
3,4,-20.096655309922493,273.3397079609006
0,11,-127.8000390044757,282.8967081915573
