mirror_type,mirror_id,x,y
1,4,89.75367512117008,15.009257218245526
0,10,110.53184827970117,18.075135293355988
3,0,23.587402832922155,101.28985352737685
0,0,-84.04163202978323,29.291706774623325
0,1,-87.65512098250656,52.15917719387584
1,0,-63.244020840123376,47.3412486947064
0,2,-54.987296398490514,64.818185988074
0,3,-35.310269605099734,60.441582213035836
3,1,70.74519411562584,238.73859660629324
1,1,125.44265977164633,239.09023214973666
0,4,88.67212055845418,187.04613076903507
0,5,96.15807316945299,190.05953005397578
0,6,104.62607219441944,192.39122905467423
2,0,72.61675119008771,154.81539796350006
0,7,79.1613147518481,129.7593397284328
3,2,109.00841000075884,139.44951254524506
1,3,-240.1341332314407,20.41073387178166
2,2,-197.59724623558188,12.622530654144798
0,8,-189.6567275788651,29.905278531994142
0,9,-173.55893074033716,43.79837394551133
2,3,-146.66491626248987,61.40360199301697
4,0,-29.957012274117535,154.11546780128324
0,12,-127.94752226070173,144.2544670737401
0,13,-129.89720304109125,38.977902694746334
0,14,80.67911030099702,181.89786458868127
1,8,98.49948972909814,232.42814917587958
