mirror_type,mirror_id,x,y
1,4,64.912950190439,63.77545685899542
0,10,80.17491778923173,78.20474766591818
0,11,104.7024255256111,58.629362004492776
0,12,96.66803789840904,40.99134602415192
1,5,105.36716159651166,23.701503266556696
0,13,109.73015386447797,7.700216417607515
3,0,-38.775803974696124,96.50096904236733
1,0,-78.96029367896097,2.504400553473058
0,2,-82.22114038452702,21.55653204640999
0,3,-63.59234686458477,29.257707023181702
3,1,-78.98376307745121,236.14098579053373
1,1,-34.37991212979776,267.8022061932041
0,4,-34.649304292857245,204.07945930940966
0,5,-30.245585731266143,210.84165751523733
0,6,-24.64641462239161,217.60871822209046
2,0,-29.31430406918797,168.46860709621598
0,7,-9.581746857118537,151.69769321636403
3,2,9.309507440222008,176.7550086170699
4,0,-112.93634865316822,109.06136416206257
2,1,-62.34010456989995,276.10723710166207
