mirror_type,mirror_id,normal_x,normal_y
1,4,1.19615684621767,265.48427430221625
0,10,1.673713389454954,275.97498265734396
0,11,17.29462240073698,277.45342492850995
0,12,20.53109272445621,268.3189841733017
1,5,29.665172674255096,265.12180770100673
0,13,36.792123591583085,260.88202100705973
0,14,50.668530841540935,263.06913027169014
0,15,110.38736193431743,275.37942149555204
1,6,105.73639654340482,270.08806690236554
3,3,110.59717884702826,256.6130308917255
0,16,129.17681678849456,247.15418944457213
1,7,99.18423727229377,236.2091664410398
0,17,74.17261121481785,234.09516745468022
0,18,72.99836503938273,220.4885709539311
3,0,-47.46409249590682,241.24052550056146
3,1,-110.42673837498124,277.4994387091165
1,1,-105.38094164330232,304.3792458983304
0,4,-83.34506413996243,281.3665241276182
0,5,-84.10988791773165,285.3282232612109
0,6,-84.44643228568164,289.70688684929047
2,0,-69.05753685757533,270.4113737480405
0,7,-56.135302121581745,271.23307384608836
3,2,-58.04382351654966,286.80691993783006
4,0,-78.5,220.0
0,21,-1.874719983553888,360.5349462079729
