mirror_type,mirror_id,x,y
1,4,-19.686031966653232,88.84514699975406
0,10,-23.835153923648242,109.43438873332275
0,11,5.763313471187769,119.8615210058375
0,12,16.463622563321163,103.70124942397031
1,5,35.73607402631595,101.91630396156282
0,13,51.61796852711602,97.13694109417725
0,14,77.48818659014877,108.09524013096177
0,15,187.42178178866575,160.8790717003357
1,6,180.956347171893,148.3603734769003
3,3,196.90895227295624,124.56269310980166
0,16,237.54104055982043,115.1965887071216
1,7,184.63337853548836,79.44504723751547
0,17,137.11887607807566,63.24091889817326
0,19,171.3436378701193,40.21638672771862
0,18,141.42361122307648,36.26792230917178
3,0,-102.38550858595178,18.253975775046758
3,1,-242.1139310405365,58.15362754032061
1,1,-245.327728848862,112.75772903823152
0,4,-191.43053076904098,78.76136038365037
0,5,-194.8315847832771,86.07934462364773
0,6,-197.60326909796822,94.41370685337988
2,0,-158.40369595392343,64.41482056279422
0,7,-133.72449216805217,72.26174779505787
3,2,-144.96346121072278,101.56079417672582
0,24,267.0817410145064,32.50872394867258
1,3,-64.81672758377793,270.3161214041873
