mirror_type,mirror_id,normal_x,normal_y
0,22,-111.44737480311545,231.11227472185183
3,0,45.528041841128584,245.12364237351832
0,0,-17.233423940257214,261.02754074149914
0,1,-9.945450810348158,270.020875723831
1,0,-3.568553007107263,259.3384726372983
0,2,5.687808266356163,262.1176784394056
0,3,10.64483347686449,253.34197834936953
3,1,112.37756367263286,273.5866884870053
1,1,130.80809592026773,253.38026425470656
0,4,99.16779700149029,249.63103167072003
0,5,102.79203304922645,247.85763704277045
0,6,106.4915267338074,245.49126779708658
2,0,81.82017632821614,244.81347911155586
0,7,74.6996202083083,233.99881211869413
3,2,88.28602357268332,226.15045053013245
1,9,-116.88449644009785,270.93392280145673
0,23,-119.02584449778901,284.75413764068014
0,24,-104.86715469413578,293.3953667908009
2,1,-93.86133105610178,296.36131567997546
1,2,-76.81796595400056,284.80162117331645
1,3,-72.75648345780101,316.05594263164943
2,2,-61.418998424199,297.64474632947315
0,8,-52.34058406468556,300.4764764373266
0,9,-41.79252880167312,299.1431269053815
2,3,-26.25310763175351,295.0401515168751
4,0,47.24247931743579,282.6928875387125
0,18,-41.1021609448677,352.2941470971181
