mirror_type,mirror_id,normal_x,normal_y
1,4,20.306571206384074,260.7172342606918
0,10,25.172949349743014,270.0232208182887
0,11,39.95511752998306,264.7614631481729
0,12,39.02797431294329,255.11505689911718
1,5,45.955076935661786,248.3572019747613
0,13,50.62247676711695,241.5026706704703
0,14,64.12308502950064,237.6204417169216
0,15,123.44928056016067,223.5390859241809
1,6,116.99785132871251,220.7090729613275
3,0,-34.0404426681619,259.3096459276293
0,3,-34.826561452802665,223.48003123177935
3,1,-75.78030004799173,318.7805452740384
1,1,-59.84735778803629,341.00947799982765
0,4,-49.60166688523435,310.84010481173084
0,5,-48.62054622935873,314.7538520819011
0,6,-47.075055816373634,318.8644987843731
2,0,-41.282616262233354,294.8731967699068
0,7,-29.22382882797781,290.15673758544546
3,2,-24.37174486605414,305.07801156693756
4,0,-71.14516128237702,253.17553354664489
2,1,-3.854391261093866,358.4832427324064
0,19,-76.42520858642422,348.11048872195136
2,4,58.247382940194896,357.8659471202383
