mirror_type,mirror_id,normal_x,normal_y
1,4,45.36013912545273,223.56479712179694
0,10,55.84329653413818,224.1864343062217
3,0,16.162819030445643,269.4243187205354
0,0,-40.58444389337928,238.2524769241095
0,1,-41.3877974769623,249.8001714761166
1,0,-29.438648277173012,246.3365902806893
0,2,-24.56438799561457,254.68199594027004
0,3,-14.954036189084844,251.6445382594776
3,1,45.64171350160642,335.83213711503936
1,1,72.90169967288054,333.62368672422633
0,4,52.318420412067475,309.303039621203
0,5,56.17847108912615,310.47778393665607
0,6,60.4979694343199,311.27017965537317
2,0,42.91673676324797,293.9486558741542
0,7,45.08467684112011,281.18310154063596
3,2,60.37371296592344,284.70907805484705
1,3,-118.72071884269907,240.63106680404093
2,2,-97.87260151144935,234.89811643735683
0,8,-93.1643048544822,243.16057643887785
0,9,-84.54060339881782,249.37918271436075
2,3,-70.37756771883961,256.97631623052985
4,0,-8.205484366510797,298.06996878640945
0,16,16.23985447954665,275.1972043117676
3,3,110.8705743805415,316.1657735373059
