mirror_type,mirror_id,x,y
1,8,-47.536377352718425,255.61747363625196
0,20,-52.00764280742641,175.4542820498125
0,21,-28.123291672181498,216.17835336943753
2,4,-6.680250806400263,189.8825274983551
0,22,26.11121430004077,222.4729297864739
0,15,-242.16280921430496,48.64333287754998
1,6,-228.3174213782966,51.255781090188826
3,3,-219.38599772993558,78.47792046200452
0,16,-237.0210181614735,116.26279262815959
1,7,-176.2752097674757,96.58183277113989
0,17,-134.2533337009553,69.11615144219142
0,19,-137.18062209143184,110.26094921869556
0,18,-115.64858192208212,89.11456390181945
0,0,82.6441135344684,33.02953978035262
0,1,100.37365870384183,18.14190283307347
1,0,78.78952206969696,5.762916972223061
1,9,105.93216211279949,231.95554968594215
0,23,133.64312537318014,235.75520151311287
0,24,150.42874505316743,207.1405142933877
2,1,155.97558316013692,185.02869360684363
1,2,132.26481987210528,151.35064395039603
1,3,194.6221771331645,142.13798988288505
2,2,157.40965996399282,120.10911268517536
0,8,162.75537725286063,101.85620832958105
0,9,159.72090644500827,80.80985115927953
2,3,150.97380488593,49.87895586582718
3,4,-34.555057840835744,108.63677083573727
-1,-1,-264.5775583257594,-48.83547470952989
