mirror_type,mirror_id,x,y
1,4,-0.7839002024796731,90.99662356633104
0,10,-0.5616098283843656,111.99859193043751
0,11,30.557982740431118,116.0439989436572
0,12,37.66455501735143,98.01214871302898
1,5,56.144746147031874,92.25924062165996
0,13,70.68589773330713,84.2822867608399
0,14,98.26914794334739,89.62239989248505
0,15,216.77480599624656,118.39629844420674
1,6,207.84787292367733,107.49540325568755
3,3,218.50405936607214,80.90102620206997
0,16,256.30091643393564,63.29170747518771
1,7,197.1162503281131,39.32154443285078
0,17,147.27102602807372,33.35033572002579
0,19,175.9608252468001,3.7132167274584216
0,18,145.87369105470978,6.07175905937312
3,0,-96.35292460572279,39.142226813556476
3,1,-224.73234172243656,107.22114802570437
1,1,-216.52307926987848,161.3002050323865
0,4,-170.87190677046473,116.84088101613068
0,5,-172.6771451177404,124.7060686333541
0,6,-173.65545013707577,133.43457062429354
2,0,-141.5496008877644,95.94118244275818
0,7,-115.77822900800982,98.4855405009732
3,2,-120.67998533925918,129.4810454797002
1,2,195.28264003260176,137.47119055044172
0,3,-217.75330696123288,151.39532121815913
