mirror_type,mirror_id,normal_x,normal_y
1,4,16.680557777601333,262.3321271876114
0,10,20.71734771249798,272.0268344583779
0,11,35.90185767785075,268.0734502119345
0,12,35.81898222214611,258.3829455952716
1,5,43.30871099334885,252.25454312332738
0,13,48.55576172633135,245.83288607909955
0,14,62.3433546462946,243.14208571944928
0,15,122.67106711490268,234.284932372645
1,6,116.4908394011829,230.9034093570687
3,0,-37.336969894688906,256.1932407927654
0,3,-34.99734057883915,220.43145383152628
3,1,-84.10122491998848,311.79996714028556
1,1,-70.16629145782287,335.3329594827769
0,4,-57.33015437372487,306.1713606686402
0,5,-56.69387272841159,310.1557252483428
0,6,-55.51252983957138,314.3854280639268
2,0,-47.651152520165724,290.9902645684597
0,7,-35.22718590938424,287.34274551060184
3,2,-31.694040308418142,302.630126521314
4,0,-73.76587073169381,246.848581251065
2,3,-29.333454231694965,224.8747056065812
0,20,-49.799395670712634,352.70216160588984
0,24,-135.06443818257128,271.76670637143496
