mirror_type,mirror_id,normal_x,normal_y
1,8,-53.981903779232944,338.26222585580587
0,20,-46.454513027151826,298.8303762480567
0,21,-39.79309337654008,321.47664617795544
2,4,-26.20927990078002,311.3130529939864
0,22,-14.24273662517464,331.09070372189524
3,3,-115.92741164152001,231.5362571962302
0,16,-129.0534980699893,247.73435840071426
1,7,-97.20217137513535,245.5340533397817
0,17,-73.49307315089538,237.29214269074657
0,19,-79.89015459440223,256.899365833067
0,18,-66.8860445067708,249.24477817044053
0,0,36.099330644957696,246.02092094807597
0,1,46.501604273930546,240.94279828367652
1,0,37.52748037072578,232.3263221207622
0,2,42.3176835360299,223.9323860624847
1,9,23.335198949169797,345.34639400478443
0,23,36.319504074114995,350.54173134982676
0,24,47.924271280401705,338.6897814567137
2,1,53.2899747229948,328.6332296952575
1,2,45.86047738692903,309.4263194693988
1,3,77.22738738082278,312.4996250713068
2,2,61.83844805901418,297.311101024708
0,8,66.63979998960065,289.10236651046057
0,9,67.71342027246995,278.52471883746097
2,3,67.21121305342548,262.46060338580986
3,4,-29.905119238295516,268.52508468146476
