mirror_type,mirror_id,x,y
1,4,10.311641636872116,90.41388193608725
0,10,13.091771186976569,111.23221443083766
0,11,44.472414128308024,111.45494328023442
0,12,49.32848534513948,92.69142642960222
1,5,66.9698248007346,84.72923088379189
0,13,80.43044271873391,75.03961543124048
0,14,108.45888764553193,76.97837157730658
0,15,229.58787861736408,91.09558711583396
1,6,219.3990006110726,81.36386501919974
3,3,226.73471818585077,53.66905597439584
0,16,262.1038071016387,31.58471628536444
1,7,200.43906649084397,15.00601960144756
0,17,150.23767364897432,15.153924130214063
3,0,-90.86448703561314,50.592934247332316
3,1,-209.99025001690825,133.80992077509188
1,1,-195.25159899243428,186.4854232665321
0,4,-155.3589320363248,136.79401389144414
0,5,-156.19218916003916,144.82057880492863
0,6,-156.09946523556556,153.6032452559856
2,0,-128.80222271770316,112.47660833693017
0,7,-102.91286748999322,111.86126096637342
3,2,-104.0006850325897,143.2231039768098
4,0,-156.40256760040404,13.683451611382328
0,24,-109.1195207887198,257.3188328906653
