mirror_type,mirror_id,x,y
1,4,80.7227020320443,42.01006280221195
0,10,99.5365105832836,51.34669474176377
0,11,117.26899400706742,25.455511084446606
0,12,104.42881410782438,10.937220123663051
3,0,-8.867332930979371,103.62128356033412
0,0,-88.97997696961122,1.8877760692034846
0,1,-99.48304616257472,22.5194033272426
1,0,-74.7778885183009,25.48072582844849
0,2,-72.32594756810839,44.653749096523086
0,3,-52.259538070807416,46.571887234959995
3,1,-6.491605704338475,248.91536524565814
1,1,45.42011407389988,266.1522369575614
0,4,26.531764931116527,205.29263369551273
0,5,32.720137352599856,210.4718332975389
0,6,40.05314838829229,215.30616643325718
2,0,21.22204544987462,169.67800325004845
0,7,35.18904307827866,147.87065715426795
3,2,60.58088942841234,166.30981882036454
2,3,-158.46138085500166,13.076344195764907
4,0,-76.11511037867491,137.31529402088512
0,13,-238.48894906433614,50.33195109004434
0,14,-227.1079187514697,119.42099975140633
1,8,212.14439491843123,185.70070895712743
1,7,-126.77714690938495,192.61688092132133
