mirror_type,mirror_id,normal_x,normal_y
3,0,40.473693870090514,252.6478192918026
0,0,-24.095967191228553,257.41168754706524
0,1,-18.480390979979653,267.53393681599584
1,0,-10.345392754101505,258.12116011827794
0,2,-1.7122604302100588,262.4654938063734
0,3,4.693340757361792,254.68389471404976
3,1,101.36506516645798,292.286745422655
1,1,123.02440496117387,275.5877305162668
0,4,92.51584068419682,266.40117695162826
0,5,96.39296318818148,265.2840661579975
0,6,100.44716895817658,263.59605771497615
2,0,76.26832857155509,258.6444311240483
0,7,71.13389691429646,246.75759162903577
3,2,85.87674597060898,241.3877184734486
1,9,-123.95334117703726,249.8633422618601
0,23,-128.46201246794575,263.101755795853
0,24,-116.01895867153398,274.0703359410027
2,1,-105.6953698441715,278.902366620568
1,2,-86.90361186873675,270.47783913924957
1,3,-88.331088383212,301.96260626064293
2,2,-73.96877453591985,285.79985101544116
0,8,-65.52000646248698,290.16501088972814
0,9,-54.90066614385579,290.6835685075456
2,3,-38.88484949917051,289.3413187026816
4,0,35.638254229554434,289.9440121487869
0,19,-82.17413044048322,310.3094639791835
0,20,-76.62861437188502,316.6562092743603
