mirror_type,mirror_id,x,y
1,8,-11.498680130511984,259.74560699895613
0,20,-27.082991493117184,180.98483796103955
0,21,2.2366140679984157,217.98852620610754
2,4,19.81130110531771,188.96431501348192
0,22,56.81934927545318,216.673859862961
0,14,-132.3573172766664,13.059118014776596
0,15,-233.03625392408176,81.87248840136033
1,6,-218.9620259318892,82.53260688844551
3,3,-206.32893273337126,108.24680834605682
0,16,-218.533692529585,148.11828121263358
1,7,-161.11811838028734,120.17467257952364
0,17,-123.32768036352729,87.12797057289724
0,19,-120.50023148968322,128.27974980850547
0,18,-102.12074767376139,104.34247885953236
0,0,86.43665017715261,21.20626101302496
0,1,101.92169403177398,3.9960337452839383
1,9,137.18321072775004,214.95526672874456
0,23,165.1533021259317,214.8613199179897
0,24,177.79317055569172,184.18900212486824
2,1,180.20865656268325,161.52040149737394
1,2,152.04156618808076,131.4700047580263
1,3,212.50991230017019,113.66854082891177
2,2,172.59371763976827,97.03302855875387
0,8,175.34709747475827,78.21378016166733
0,9,169.41307113690968,57.79456140468915
2,3,156.446347155454,28.382044706383915
3,4,-19.09945411780009,112.38865980338964
0,6,-30.035266892295347,91.46144284819782
