mirror_type,mirror_id,x,y
1,4,-39.167289733642484,82.13965799125843
0,10,-47.84164159978853,101.26784943424731
0,11,-21.347375405223634,118.08594142957261
0,12,-7.286044411075353,104.74690237348233
1,5,11.89398073320804,107.34306322402989
0,13,28.443946022975275,106.25884403023623
0,14,51.18603115092052,122.7558154020289
0,15,146.4282568627337,198.91647893561077
1,6,142.94462528069872,185.2642278027807
3,3,163.84167943603214,165.66503577876802
0,16,205.53928499294085,165.6792151254666
1,7,162.02998986666347,118.94234899231193
0,17,119.37841678365439,92.46509398809968
0,19,157.90539293574508,77.72957533531202
0,18,129.64042586728135,67.1517682637615
3,1,-248.99028650249107,2.1993697750521015
1,1,-264.4049650846503,54.68102448368029
0,4,-204.24162972716172,33.68021208948919
0,5,-209.2017032178102,40.0455661811299
0,6,-213.777173013942,47.542825937959506
2,0,-168.8340012898165,27.13079446809899
0,7,-146.55249845238643,40.3282183757636
3,2,-164.09426482143866,66.34811416092819
2,4,-274.34366230966987,12.322858089427385
0,8,244.88836878033808,129.4044398163074
2,2,-81.98709240661861,288.5794806958883
