mirror_type,mirror_id,x,y
2,4,-1.0,-1.0
0,22,-221.4261370513028,33.859501333269485
3,0,93.56103418003369,45.41291537836531
0,0,-30.125181109369382,83.74648328812198
0,1,-14.627861105092627,100.94565706106489
1,0,-3.0096916932493274,78.94264852354262
0,2,15.768564597327194,83.52456148068016
0,3,24.750458844973778,65.47835357553868
3,1,230.05612942222808,95.2637250755136
1,1,264.7516320408017,52.97710195671272
0,4,201.16531871837273,48.80076377410007
0,5,208.2182324274561,44.87947955119209
0,6,215.35938734698368,39.765994034247925
2,0,166.01336355440256,40.99467186542373
0,7,150.65977638692692,20.140302357243304
3,2,176.97384071107896,3.0429761697474276
1,9,-228.11726948995806,113.96276304322328
0,23,-230.94750800097012,141.78945146992368
0,24,-201.7644423968851,157.56620762166625
2,1,-179.47250977583823,162.33797533159532
1,2,-146.64246958247548,137.46630901698333
1,3,-135.25918723079582,199.46416287058815
2,2,-114.54242755011191,161.5055178343061
0,8,-96.11407952777873,166.2109614812688
0,9,-75.18644473356427,162.44383191837935
2,3,-44.579661147817376,152.62258617893283
4,0,100.91765472078671,120.2689775696795
0,15,146.91392738589133,161.49545765381723
