mirror_type,mirror_id,normal_x,normal_y
1,8,-129.60541961504222,230.12102793242008
0,21,-108.04554904995891,234.39303062224644
2,4,-92.57070670323162,241.34629383439358
0,22,-104.0671344896729,261.40086374833663
3,0,50.689377065282514,231.60116600750163
0,0,-5.257107477974637,264.1883787999178
0,1,4.227441007341124,270.82448959438204
1,0,7.412839263966573,258.79819343792434
0,2,17.076677738477922,258.9183385747153
0,3,19.422765430879608,249.11625290137843
3,1,122.79474056291886,240.53537655085606
0,4,103.49362394796651,221.14882640851062
2,0,85.49012323016294,221.29954995731407
1,9,-98.31729747452411,301.17856254766974
0,23,-96.56632586494814,315.0536412187595
0,24,-80.57427413807581,319.45745998728404
2,1,-69.17727113328077,319.27489692038245
1,2,-55.98042071860678,303.4652172834156
1,3,-43.46141464165678,332.3893030379047
2,2,-37.63793801674079,311.5662908599446
0,8,-28.130675433768015,311.78597441679204
0,9,-18.358754882158745,307.5968385227276
2,3,-4.55223782153215,299.3695604801753
4,0,62.692887538712505,267.24247931743577
