mirror_type,mirror_id,x,y
3,0,68.37914638297411,78.3600174829983
0,0,-60.45273334448429,65.31819831548232
0,1,-52.90762764242704,87.20540658267863
1,0,-33.6157859545674,71.49111087860301
0,2,-18.120605920099866,83.04603326522249
0,3,-2.801513492216651,69.94391697748225
3,1,174.54528089679638,177.5808123549908
1,1,223.00535942137492,152.21238342967823
0,4,166.10567472597657,123.52289190197932
0,5,174.1300838357131,122.66912367571366
0,6,182.70154956494315,120.75240695973154
2,0,136.79821248976754,102.60238330372451
0,7,130.81361231606473,77.40671051544766
3,2,161.7162937958959,71.95026282731347
1,9,-254.511852731459,15.770758358434362
0,23,-267.9898543883577,40.27949782341936
0,24,-247.2911705962469,66.20481058909472
2,1,-228.63581660792775,79.30739791486054
1,2,-188.69747102438166,69.2406270119115
1,3,-202.4435957715731,130.75775514697364
2,2,-168.54209372674546,103.91132104927233
0,8,-153.4172732372975,115.4432339829078
0,9,-132.68134905266984,120.15265129643868
2,3,-100.67018978247694,123.07117001621491
4,0,45.902357641469735,150.13984668619653
1,8,54.656658271345506,131.63644589959736
