mirror_type,mirror_id,normal_x,normal_y
1,8,65.91199607481231,332.051812896686
0,20,37.92884982112902,303.26855559721355
0,21,60.30042147396271,310.8012068755832
2,4,59.76624866547649,293.8444007386913
0,22,82.83087893793905,295.385976775316
0,11,-59.697813217696314,226.01424118447562
0,12,-51.34874551782659,230.9341818964879
1,5,-49.953174801252686,240.51049310171487
0,13,-47.151171275087925,248.3154912969442
0,14,-51.945840509219586,261.5196297405302
0,15,-75.42484717659386,317.7923434037014
1,6,-69.34326363689027,314.23646740081426
3,3,-57.04328297900829,321.57910152672537
0,16,-51.303389140632326,341.6222112226416
1,7,-34.83660307066747,314.26908871150056
0,17,-27.98900095911532,290.1203666940686
0,19,-15.596919216667114,306.6067902127123
0,18,-14.408339226716643,291.56395573700394
1,9,116.06227514808009,272.7806620596157
0,23,127.76553781710312,265.1244650528556
0,24,124.7132098522143,248.82039708882508
2,1,119.55300597743846,238.65686902346056
1,2,99.55824159555097,233.72612583367587
3,4,22.596550594763645,272.32968470398316
0,5,-136.18482154712697,220.0
