mirror_type,mirror_id,x,y
1,8,175.5370853973978,191.7986747873579
0,20,108.82503927459892,147.12617315380018
0,21,155.72269007557898,152.55964012682117
2,4,147.6266539040027,119.60924319260532
0,22,193.3889027902433,113.03420843968354
1,4,-90.91294202297806,3.9795694147268725
0,10,-111.87449414006412,5.3007132449095655
0,11,-114.2856834285888,36.58937773808653
0,12,-95.9066159662902,42.742496580037646
1,5,-89.19441356119634,60.896277303906466
0,13,-80.46736676526552,75.00001923909247
0,14,-84.35656568142628,102.82494749055414
0,15,-106.88892367080959,222.67410715324726
1,6,-96.47016735895996,213.188899358607
3,3,-69.35453526745229,222.43863971404727
0,16,-49.791214842256565,259.26209696855466
1,7,-28.951388170863716,198.90403998657234
0,17,-25.597060269939444,148.8146179161748
0,19,5.500950157604017,175.9140117994117
0,18,1.5710011874322733,145.99154754734633
1,9,248.99950532619357,54.993148185122955
0,23,268.7109161972997,35.148876460105754
0,24,255.96004897106377,4.52253587389172
3,4,65.965429951787,92.97613699910255
4,0,-183.35045214026792,210.283579706738
