mirror_type,mirror_id,x,y
3,0,53.73323926443798,89.0434669032527
0,0,-70.87670659439846,53.828361133621314
0,1,-67.24690183153109,76.69324738241575
1,0,-45.519387755110785,64.5676802928514
0,2,-32.26610553836648,78.6377672202549
0,3,-14.904585929330233,68.39483400283395
3,1,141.05696142480116,205.19243074149242
1,1,193.1860039205401,188.62440957949494
0,4,142.1326312105378,150.49024933585983
0,5,150.18338681178906,151.04287578611758
0,6,158.95746708144702,150.6436977077059
2,0,116.90322337315872,124.79838286198006
0,7,115.38472538819474,98.94627404349741
3,2,146.76542789597866,98.93891638031158
0,24,-255.03060676622914,22.257349627684775
2,1,-238.93390993518634,38.40034743442138
1,2,-197.85424113974162,35.421734331014555
1,3,-222.07386856060535,93.6172895491371
2,2,-184.02557215017868,73.0656471592456
0,8,-171.13302733519197,87.04876193888364
0,9,-151.52991016666505,95.28738806831903
2,3,-120.5118677916464,103.7202474031408
4,0,19.133486914608113,155.82974580768757
1,9,79.85037711770414,261.57747646849026
