mirror_type,mirror_id,normal_x,normal_y
1,4,45.41544484479322,222.7726106018597
0,10,55.90785468262813,223.21119678408792
3,0,17.02293065301755,269.1347110705106
0,0,-40.25971304023245,238.95799319332446
0,1,-40.861409210438325,250.51794942877234
1,0,-28.974527750700304,246.84635434512288
0,2,-23.955362431136745,255.1054213874849
0,3,-14.399485273717174,251.90070256047665
3,1,47.65631158300031,335.0179375849871
1,1,74.87360315252678,332.3340711937297
0,4,53.869005006782814,308.3763559985317
0,5,57.748969894679966,309.48355422145096
0,6,62.08163957149599,310.2004436137365
2,0,44.20078233417359,293.1883928027321
0,7,46.14560258164542,280.3869469535995
3,2,61.493846887407166,283.6455559720247
1,3,-118.34257533908374,242.6998868304071
2,2,-97.59768705696784,236.60395980271488
0,8,-92.74590768626834,244.78299028467288
0,9,-84.01499001791234,250.85014509350145
2,3,-69.7215231749859,258.19894247436577
4,0,-6.841725805691166,298.201283800202
1,6,-68.48522294728578,246.75661056553218
0,19,-97.03498103797101,312.6889293856131
