mirror_type,mirror_id,normal_x,normal_y
1,8,-45.60085072191538,341.73973227109377
0,20,-40.842423097226316,301.87885243179187
0,21,-32.617506396314255,324.0052800413825
2,4,-19.77575882854458,312.91888593152225
0,22,-6.458746277200353,331.81361543446644
0,15,-123.46531905764807,222.92660041569818
1,6,-116.87461985115407,225.41509322618035
3,3,-114.8402896710383,239.59484289990644
0,16,-126.80447919130731,256.669115847281
1,7,-95.18422624965201,252.25233438458457
0,17,-72.10780882086202,242.37663752787745
0,19,-77.12157654916615,262.3823363038319
0,18,-64.68310086343405,253.8392739681397
0,0,37.82652217876502,243.43937328213786
0,1,47.8492244616855,237.64799474204472
1,0,38.29590608004584,229.67851112043107
0,2,42.488909170934946,220.97087458718426
1,9,32.02207801966805,343.41327529606485
0,23,45.3371624430192,347.6902177209174
0,24,56.08691078810933,335.05763094313505
2,1,60.73803405789103,324.6512838850172
1,2,51.98682827505489,306.00941626298805
1,3,83.49171301422606,306.88719041349026
2,2,67.08076249629143,292.80914298984806
0,8,71.29780620127448,284.28547916042555
0,9,71.63095179691848,273.6587061404535
2,3,70.00939188169306,257.6687542713524
3,4,-26.447333075343007,270.49295567900407
