mirror_type,mirror_id,normal_x,normal_y
1,8,118.26222585580591,273.9819037792328
0,20,78.8303762480567,266.45451302715185
0,21,101.47664617795546,259.79309337654007
2,4,91.31305299398642,246.20927990077993
0,22,111.09070372189524,234.24273662517464
1,4,-41.065431362737,239.59286469591257
0,10,-50.45493058274201,244.29608980660643
0,11,-45.451958710911136,259.1678369244669
0,12,-35.79084077600117,258.4091879183475
1,5,-29.154909716087104,265.45317634056846
0,13,-22.382879748978336,270.23949337068177
0,14,-18.736860180248964,283.8057996626153
0,15,-5.693033922978956,343.36871307082606
1,6,-2.750859019758568,336.9676569597485
3,3,11.536257196230181,335.92741164152
0,16,27.73435840071437,349.05349806998925
1,7,25.534053339781703,317.2021713751354
0,17,17.29214269074658,293.4930731508954
0,19,36.89936583306707,299.8901545944022
0,18,29.24477817044058,286.88604450677076
3,4,48.525084681464804,249.90511923829547
3,0,-18.124729433755643,256.58148431431147
1,3,-83.18361808750694,342.55773892374884
