mirror_type,mirror_id,normal_x,normal_y
1,4,27.068542290148127,256.5724488964912
0,10,33.47695682193686,264.89201891140755
0,11,47.120856021426974,257.14330259694134
0,12,44.53271732695015,247.80444366424103
1,5,50.181092503162624,239.94637699405675
0,13,53.58730717383647,232.385495947151
0,14,66.20866887794307,226.21789075256973
3,0,-26.697243475508287,264.62350491399604
0,2,-42.29052313351804,224.2144576274267
0,3,-33.69316664785369,229.47473066846547
3,1,-57.4759653370711,330.4389578390334
1,1,-37.92506661185704,349.56345674026375
0,4,-33.073887451277606,318.0732785668972
0,5,-31.428057141416975,321.75719740792704
0,6,-29.19223989158638,325.5370225565989
2,0,-27.653846384483472,300.90435575507286
0,7,-16.597263569724525,294.1655637206183
3,2,-9.227841630400881,308.0175944845361
4,0,-64.30343547668586,265.02575025355713
1,0,69.5118539433317,319.5376764401962
