mirror_type,mirror_id,x,y
1,8,185.3344849737031,182.34892014907086
0,20,116.37588730081008,141.2290793531883
0,21,163.49363219102273,144.20066654834358
2,4,153.68420082350858,111.71914078276599
0,22,199.0396234069733,102.75810583117155
1,4,-90.58007442482122,8.732131308784124
0,10,-111.44375613755355,11.148507431647351
0,11,-112.21411879914311,42.520483794658304
0,12,-93.53820985157493,47.70328393059257
1,5,-85.88511081298913,65.48089599753946
0,13,-76.43189131060566,79.10857090533088
0,14,-78.85951598738771,107.09891100396374
0,15,-95.08857378738874,227.96307406042834
1,6,-85.18051343906059,217.9455898389734
3,3,-57.61794837244118,225.76353121208638
0,16,-36.15424795038749,261.51265811647033
1,7,-18.501878166286648,200.14664749707873
0,17,-17.77362505688304,149.95031928054485
0,19,14.700039320650967,175.38503027331413
0,18,9.20945542918199,145.70925135590366
1,9,251.53637915509407,41.886154771532276
0,23,270.1822072859894,21.037463394398106
3,4,70.7410216602615,89.39635257918756
4,0,-151.2861191047035,238.27210607079056
