mirror_type,mirror_id,x,y
1,8,216.72318274210153,143.63517000419387
0,20,141.18551322165308,116.42873724445533
0,21,188.0045779960196,110.35523844629482
2,4,172.1776062118762,80.34221753939886
0,22,214.98987585991347,62.89159942105941
1,4,-87.24969413159185,25.855190464269764
0,10,-107.26898494715444,32.20814909936853
0,11,-102.03913858408096,63.15072602131127
0,12,-82.7174337983796,64.6747720970912
1,5,-71.81281544579852,80.66547921972372
0,13,-59.9329952526875,92.23901604007567
0,14,-56.97520895215706,120.17830738056699
0,15,-49.844123720550435,241.9185055561696
1,6,-42.02952844788801,230.19452369343665
3,3,-13.481631793633019,232.60964211352226
0,16,14.408974988246312,263.6064897527906
1,7,20.027834184037165,199.99971464453822
0,17,11.164796274069914,150.5866771137424
0,19,47.89499962543657,169.3578135513075
0,18,36.84288766232308,141.27491507235615
3,4,86.49893807253481,74.25586651789735
2,1,26.761041289084986,267.164655966443
0,5,31.974677845357753,125.40199998315686
