mirror_type,mirror_id,normal_x,normal_y
1,8,61.96129239298896,334.2838494494762
0,20,34.9997139091342,304.541528412247
0,21,57.09477166652606,312.8503475941111
2,4,57.15270826154138,295.88522872319186
0,22,80.14948795662052,298.2308096614853
0,11,-59.871340913250684,223.92715383570786
0,12,-51.69906269449482,229.13547571343133
1,5,-50.63855056322333,238.75465800423655
0,13,-48.11064445067657,246.65269011827107
0,14,-53.36321068792972,259.68145341435496
0,15,-78.79180396375241,315.10048174503436
1,6,-72.58982687758505,311.7590160904215
3,3,-60.55359327105041,319.52644041642503
0,16,-55.51669046165444,339.75765979754635
1,7,-38.10532530396517,312.99588261573194
0,17,-30.419116322186365,289.1008492145885
0,19,-18.609951384337684,306.00970706538067
0,18,-16.89710809302149,291.017517121431
1,9,114.1495546044522,276.79902449518994
0,23,126.11288538426001,269.5559294137089
0,24,123.63142058124429,253.15526873761524
2,1,118.82906217744785,242.81784350082697
1,2,99.01855852147413,237.19229677295627
3,4,20.756505727910127,273.0864151169321
4,0,-148.0738268408379,243.9612563257762
