mirror_type,mirror_id,x,y
1,8,250.5017037003316,69.63401785931407
0,20,170.25386079808084,67.10158629531585
0,21,212.90462309463956,46.85745901059379
2,4,188.57774493334898,23.20418315418081
1,4,-74.98969690234901,51.55138561177408
0,10,-92.06600170129093,63.77970939678147
0,11,-77.53034011983304,91.59173740519942
0,12,-58.683350739834076,87.07045621762651
1,5,-43.371042144934144,98.90881003865302
0,13,-28.496242175348204,106.24483131844065
0,14,-17.049504405415565,131.90267017589036
0,15,27.35235080719522,245.48085242095794
1,6,31.16156292614199,231.91584033006475
3,3,59.05853870092624,225.39096922128712
0,16,95.16263471684326,246.25205167419145
1,7,80.85091290330973,184.02209074646834
0,17,57.15219460416141,139.7663287488373
0,19,97.88529400926318,146.268483333629
0,18,78.69601802661815,122.97535015910381
3,4,105.21170339256312,43.89188386518997
3,0,-70.86591385250287,132.54435144276792
