mirror_type,mirror_id,x,y
1,8,-107.96380755846589,236.52445171161173
0,20,-92.90902605430365,157.6607524961134
0,21,-79.58618675308016,202.95329235591092
2,4,-52.41855980156004,182.6261059879728
0,22,-28.48547325034928,222.18140744379048
3,3,-231.85482328304002,23.072514392460377
0,16,-258.1069961399786,55.46871680142853
1,7,-194.4043427502707,51.06810667956342
0,17,-146.98614630179077,34.584285381493174
0,19,-159.78030918880447,73.798731666134
0,18,-133.7720890135416,58.48955634088105
0,0,72.19866128991539,52.04184189615191
0,1,93.00320854786109,41.88559656735307
1,0,75.05496074145157,24.652644241524374
0,2,84.6353670720598,7.864772124969425
1,9,46.670397898339594,250.69278800956891
0,23,72.63900814822999,261.0834626996535
0,24,95.84854256080341,237.37956291342743
2,1,106.5799494459896,217.266459390515
1,2,91.72095477385805,178.85263893879755
1,3,154.45477476164555,184.99925014261365
2,2,123.67689611802837,154.622202049416
0,8,133.2795999792013,138.2047330209211
0,9,135.4268405449399,117.04943767492189
2,3,134.42242610685096,84.92120677161971
3,4,-59.81023847659103,97.05016936292955
2,0,-293.27042437872296,63.185901787690995
