mirror_type,mirror_id,x,y
1,8,15.71511998249461,259.5246327498332
0,20,-8.016561045164883,182.82432756339935
0,21,25.01036731641809,216.5605724195839
2,4,39.454922185756296,185.8583038643039
0,22,79.15667253676176,209.54765852404046
0,13,-109.73393054699399,7.646207341388215
0,14,-130.26720050613469,26.822685777052726
0,15,-223.20165154560706,105.78290385177273
1,6,-209.13552247593685,104.96824871701403
3,3,-193.88376872126375,129.22106727016111
0,16,-201.85396577934767,170.14986482260258
1,7,-147.67382262130212,136.3577724679169
0,17,-113.5447255548934,99.54192734051284
0,19,-106.43123349759335,140.1727239379358
0,18,-90.65456056420976,114.44540466488823
0,0,88.17979903881049,12.055000683326343
1,9,158.90065044811155,199.43816908296932
0,23,186.70769864329776,196.42106625136597
0,24,196.0721943074962,164.59554860154466
2,1,196.10493404138498,141.7986418997871
1,2,164.9510241432784,114.85712704958098
1,3,223.22735866003342,90.83251810703477
2,2,181.79094455721184,78.4605154010393
0,8,182.5620939745751,59.456554252819
0,9,174.52618529609975,39.76946876677458
2,3,158.55604921403713,11.873468643822612
3,4,-7.247011411774434,113.76941955375183
0,7,-221.23275668361555,158.9218622903851
