mirror_type,mirror_id,normal_x,normal_y
0,22,-110.99167127858013,234.99496271377865
3,0,46.3771098623349,243.5194319832967
0,0,-15.791085281204648,261.60398569418226
0,1,-8.193688923051504,270.33749558561954
1,0,-2.193486244947573,259.4390494065618
0,2,7.154229187052788,261.8935198418457
0,3,11.801967195382824,252.9501679862047
3,1,114.17925475533382,269.63212451141476
1,1,131.8933655848353,248.79479318739737
0,4,100.14149475106521,246.152075042382
0,5,103.70163243215431,244.25327670452714
0,6,107.31628738945291,241.75923851940485
2,0,82.63631161993548,241.94288043655428
0,7,75.1426667153689,231.38330527144865
3,2,88.44688974052661,223.0655660532972
1,9,-115.03572529212508,274.98210532995927
0,23,-116.69345035622739,288.86863323719075
0,24,-102.24181109561736,297.01046723587706
2,1,-91.13918178449879,299.59051164336165
1,2,-74.50962656023844,287.4430541260833
1,3,-69.35985812076399,318.5365926012641
2,2,-58.671821061352766,299.7409393808764
0,8,-49.50011107101519,302.2541123832551
0,9,-39.00501462586346,300.55345327194965
2,3,-23.61825142750108,295.9106593273128
4,0,49.40165069741227,281.00595797437217
1,6,-52.05302690893397,335.49603327407914
0,16,-79.40508574516963,332.74842178864736
0,17,-77.17760468523394,260.29222613510626
