mirror_type,mirror_id,x,y
1,4,-7.129594243593871,90.72027825090547
0,10,-8.372868612443511,111.68659306827637
0,11,22.38872486483784,117.89293871528774
0,12,30.73582417603727,100.40074258798947
1,5,49.572301071164915,95.95096125891486
0,13,64.63447531556221,89.00777831561676
0,14,91.77802665296194,96.25899346912063
0,15,207.98784518007852,133.22933707463866
1,6,199.84306567681327,121.73228454642957
3,3,212.32842414929453,95.94602804846733
0,16,251.26157395242782,81.01618020462736
1,7,193.89315276753328,52.97589366745974
0,17,144.5858793924735,43.54220343879155
0,19,175.27317261510385,15.978578204459
0,18,145.09480557348076,16.232602859486683
3,0,-98.84863744107079,32.32563806089121
3,1,-231.66427423007877,91.28342700321264
1,1,-227.2473734484528,145.80339934576088
0,4,-178.60607924240617,104.63684082413481
0,5,-180.9555678733121,112.35694217825232
0,6,-182.54035931074634,120.9959388686398
2,0,-147.89731174830837,85.83347352649595
0,7,-122.36620308127196,90.16935368224011
3,2,-129.4181561096941,120.74742593184688
3,4,-157.8981108018662,228.98737589437474
