mirror_type,mirror_id,x,y
1,8,-143.63517000419384,216.72318274210153
0,20,-116.42873724445545,141.185513221653
0,21,-110.35523844629496,188.0045779960195
2,4,-80.34221753939886,172.1776062118762
0,22,-62.891599421059595,214.9898758599134
0,16,-263.6064897527906,14.40897498824633
1,7,-199.99971464453822,20.027834184037
0,17,-150.58667711374244,11.164796274069792
0,19,-169.3578135513075,47.894999625436576
0,18,-141.27491507235615,36.842887662323086
0,0,63.168638265894145,62.69547941943353
0,1,85.30583382875562,55.918822544656024
1,0,70.2743864144075,36.090311914397994
0,2,82.36304383903018,21.00783210067119
0,3,69.80353762219731,5.240814385807297
1,9,6.878815673404699,254.9072025167812
0,23,30.902249602130595,269.23233641137466
0,24,57.5341430144965,249.45104206554734
2,1,71.27981106308268,231.26432611799694
1,2,62.613000724969176,190.99898465754995
1,3,123.61292145242186,206.88365244745026
2,2,97.9659868358298,172.06587524341376
0,8,110.01872346248535,157.35272634334993
0,9,115.44894524393776,136.7937902174739
2,3,119.48285942835899,104.90398611503284
3,4,-74.25586651789735,86.49893807253481
