mirror_type,mirror_id,x,y
1,4,83.45653942985457,36.276797355791054
0,10,102.87580900979171,44.27830078696401
0,11,118.75901932219071,17.213231237380512
0,12,104.93737267362158,3.625991775701967
3,0,-1.617477207621081,103.98742119834893
0,0,-88.63154161602507,8.090106968811765
0,1,-97.66983629519295,29.40413369018395
1,0,-72.81828775796043,30.634897878055188
0,2,-69.03487711849353,49.590177870567274
0,3,-48.883545833502275,50.1038815536669
3,1,10.887665661158469,248.76185144923411
1,1,63.87531448809318,262.3355564902463
0,4,40.78762509746956,202.94178879399942
0,5,47.3222056558148,207.67669308776266
0,6,54.974579877632216,211.98772503915842
2,0,33.00648879244248,167.78430110589719
0,7,45.41825995124335,145.05578810582253
3,2,72.03450393648245,161.67878723761166
0,9,-178.999274403462,0.5096695342138053
2,3,-157.163217234919,24.098198031588563
4,0,-66.35106709328981,142.29032256475404
0,23,-248.1906241562768,-95.27145444658676
