mirror_type,mirror_id,normal_x,normal_y
1,4,18.147766365690682,261.7241965283492
0,10,22.520437601657274,271.27211610836696
0,11,37.55772645333837,266.7912084013248
0,12,37.13670774920736,257.1094992899387
1,5,44.40799581814717,250.72344231064324
0,13,49.42773759075405,244.12257773662589
0,14,63.113023903360045,240.95223648620603
0,15,123.09487616551216,229.99507187554076
1,6,116.80039982819989,226.83129562913552
3,0,-36.05109933374027,257.4742343061041
0,3,-34.96096362298438,221.6525805736371
3,1,-80.84622007560414,314.67913550242724
1,1,-66.0984858097376,337.71147001741133
0,4,-54.287893275184054,308.11966093751283
0,5,-53.51294691694653,312.07939244078483
0,6,-52.18470917081036,316.2652903634428
2,0,-45.144600221324886,292.61002045762524
0,7,-32.85549853465031,288.5311331880598
3,2,-28.79098332734876,303.68589653606114
4,0,-72.78393258349281,249.40661758314909
2,1,-0.12001402677524453,361.52865204988797
0,19,-85.31417629532092,342.24963938790677
2,4,46.82495325124787,361.7283780385951
