mirror_type,mirror_id,x,y
1,8,56.1202378667459,253.87106747674076
0,20,20.682162002741787,181.82752315007852
0,21,58.57998548769183,209.9818689798284
2,4,68.0438109602568,177.39797008422852
0,22,110.96259840650836,194.58494740055292
1,5,-107.69276667160452,8.140516360486542
0,13,-107.18679341390585,24.718238562742936
0,14,-124.46740260140274,46.87073382890779
0,15,-203.90557685872045,139.39697172432565
1,6,-190.1400653194992,136.39191896991764
3,3,-171.28210926630112,157.96024514189284
0,16,-172.7515054229602,199.63195479206468
1,7,-124.5246576240785,157.78025745829555
0,17,-96.57501341405634,116.07870943491248
0,19,-83.19304331826866,155.09647817872806
0,18,-71.63524683598133,127.2178895075218
1,9,188.14332304968076,172.12521602549543
0,23,215.136041471,164.79527802758236
0,24,219.4066368259043,131.89665544184862
2,1,215.8727515748789,109.37529486813106
1,2,180.88781654160226,87.63902000143342
1,3,234.68839582869518,54.793766646888685
2,2,191.82672511847758,49.056167097726224
0,8,189.61550591099692,30.16554189993439
0,9,178.59879391696882,11.977930180298172
3,4,10.639669610259132,113.50241156285855
0,5,-243.6308922319194,84.43267206777992
4,0,-203.81120701913449,99.3503477101252
0,7,282.777816927017,100.18336315971075
-1,-1,4.613649658962956,209.09380184366412
