mirror_type,mirror_id,normal_x,normal_y
1,4,25.117391708551054,257.93898567119595
0,10,31.081611078684915,266.58254450707227
0,11,45.112348266482925,259.55851405049935
0,12,43.01651463859805,250.09700098593345
1,5,49.068408346343304,242.54531663908287
0,13,52.86566085782151,235.17306501883513
0,14,65.79251293995003,229.6744633466931
3,0,-28.996069631762126,263.1651241850409
0,2,-42.453133111329414,221.995366891513
0,3,-34.14286042363294,227.69838178400627
3,1,-63.17712498910933,327.279545478672
1,1,-44.65391902877804,347.4010498990151
0,4,-38.1613196536737,316.2079190206822
0,5,-36.710546312319295,319.97292528205355
0,6,-34.67561393591159,323.8645839454798
2,0,-31.850154571772258,299.34618865297955
0,7,-20.456043294448605,293.19528873319405
3,2,-13.821680167708003,307.41402151452354
4,0,-66.57177554827943,261.5986622423066
1,9,-100.1415717347383,292.0157917521963
