mirror_type,mirror_id,normal_x,normal_y
2,4,-94.77030374800896,226.60223655363225
0,22,-109.26241734727057,244.61146390263826
3,0,48.25048452118367,239.38790198734804
0,0,-12.104969159811276,262.8219537345042
0,1,-3.775307647135346,270.8600732615426
1,0,1.252200276736536,259.4801468394805
0,2,10.77826602320502,261.1105701922635
0,3,14.628853511590851,251.7961734322924
3,1,118.07049289526688,259.4918815387256
1,1,133.90110309660204,237.18995606489887
0,4,102.03972965470483,237.3246521464286
0,5,105.42082875761865,235.12279286563316
0,6,108.80435911104523,232.3232073111957
2,0,84.234303548108,234.65715203459388
0,7,75.84884660818201,224.79087342855925
1,9,-109.80597339929096,284.798905899978
0,23,-110.24709966510262,298.77707163529834
0,24,-95.14084566546477,305.62838014385306
2,1,-83.85559952419418,307.23094879936804
1,2,-68.34804546057615,293.6803547882271
1,3,-60.50789300431423,324.20674106879295
2,2,-51.49867626957098,304.55108717504424
0,8,-42.142829945085914,306.25532959892723
0,9,-31.835892718470628,303.6464340830978
2,3,-16.912326954137992,297.6802625960825
4,0,54.53068208103131,276.46817432658406
